       1.0000        0.96612    
       1.2764        0.86607    
       1.7236        0.68911    
       2.0000        0.58354    
   
       2.0000        0.58354    
       2.2764        0.49060    
       2.7236        0.38444    
       3.0000        0.35400    
   
       3.0000        0.35400    
       3.2764        0.35363    
       3.7236        0.41586    
       4.0000        0.48854    
   
