       1.0000        0.86612    
       1.2764        0.79238    
       1.7236        0.74023    
       2.0000        0.55458    
   
       2.0000        0.55458    
       2.2764        0.40001    
       2.7236        0.42021    
       3.0000        0.55375    
   
       3.0000        0.55375    
       3.2764        0.35751    
       3.7236        0.48205    
       4.0000        0.30615    
   
